race,data,time_frame,"time_frame == ""2000"""
Non-Hispanic White,25000,2008,FALSE
Non-Hispanic White,7000,2008,FALSE
Non-Hispanic White,224000,2008,FALSE
Non-Hispanic White,1000,2008,FALSE
Non-Hispanic White,130000,2008,FALSE
Non-Hispanic White,4000,2008,FALSE
Non-Hispanic White,40000,2008,FALSE
Non-Hispanic White,148000,2008,FALSE
Non-Hispanic White,168000,2008,FALSE
Non-Hispanic White,70000,2008,FALSE
Non-Hispanic White,52000,2008,FALSE
Non-Hispanic White,73000,2008,FALSE
Non-Hispanic White,167000,2008,FALSE
Non-Hispanic White,34000,2008,FALSE
Non-Hispanic White,38000,2008,FALSE
Non-Hispanic White,64000,2008,FALSE
Non-Hispanic White,67000,2008,FALSE
Non-Hispanic White,219000,2008,FALSE
Non-Hispanic White,57000,2008,FALSE
Non-Hispanic White,148000,2008,FALSE
Non-Hispanic White,31000,2008,FALSE
Non-Hispanic White,30000,2008,FALSE
Non-Hispanic White,24000,2008,FALSE
Non-Hispanic White,69000,2008,FALSE
Non-Hispanic White,22000,2008,FALSE
Non-Hispanic White,16000,2008,FALSE
Non-Hispanic White,262000,2008,FALSE
Non-Hispanic White,146000,2008,FALSE
Non-Hispanic White,13000,2008,FALSE
Non-Hispanic White,277000,2008,FALSE
Non-Hispanic White,91000,2008,FALSE
Non-Hispanic White,79000,2008,FALSE
Non-Hispanic White,219000,2008,FALSE
Non-Hispanic White,13000,2008,FALSE
Non-Hispanic White,69000,2008,FALSE
Non-Hispanic White,16000,2008,FALSE
Non-Hispanic White,158000,2008,FALSE
Non-Hispanic White,221000,2008,FALSE
Non-Hispanic White,51000,2008,FALSE
Non-Hispanic White,15000,2008,FALSE
Non-Hispanic White,87000,2008,FALSE
Non-Hispanic White,76000,2008,FALSE
Non-Hispanic White,98000,2008,FALSE
Non-Hispanic White,11000,2008,FALSE
Non-Hispanic White,87000,2008,FALSE
Non-Hispanic White,0.22,2008,FALSE
Non-Hispanic White,0.09,2008,FALSE
Non-Hispanic White,0.11,2008,FALSE
Non-Hispanic White,0.1,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.26,2013,FALSE
Non-Hispanic White,101000,2013,FALSE
Non-Hispanic White,11000,2013,FALSE
Non-Hispanic White,S,2013,FALSE
Non-Hispanic White,S,2013,FALSE
Non-Hispanic White,121000,2013,FALSE
Non-Hispanic White,85000,2013,FALSE
Non-Hispanic White,103000,2013,FALSE
Non-Hispanic White,17000,2013,FALSE
Non-Hispanic White,67000,2013,FALSE
Non-Hispanic White,243000,2013,FALSE
Non-Hispanic White,188000,2013,FALSE
Non-Hispanic White,16000,2013,FALSE
Non-Hispanic White,98000,2013,FALSE
Non-Hispanic White,14000,2013,FALSE
Non-Hispanic White,231000,2013,FALSE
Non-Hispanic White,93000,2013,FALSE
Non-Hispanic White,320000,2013,FALSE
Non-Hispanic White,89000,2013,FALSE
Non-Hispanic White,7000,2013,FALSE
Non-Hispanic White,178000,2013,FALSE
Non-Hispanic White,290000,2013,FALSE
Non-Hispanic White,81000,2013,FALSE
Non-Hispanic White,19000,2013,FALSE
Non-Hispanic White,31000,2013,FALSE
Non-Hispanic White,22000,2013,FALSE
Non-Hispanic White,34000,2013,FALSE
Non-Hispanic White,30000,2013,FALSE
Non-Hispanic White,175000,2013,FALSE
Non-Hispanic White,65000,2013,FALSE
Non-Hispanic White,73000,2013,FALSE
Non-Hispanic White,82000,2013,FALSE
Non-Hispanic White,256000,2013,FALSE
Non-Hispanic White,43000,2013,FALSE
Non-Hispanic White,76000,2013,FALSE
Non-Hispanic White,37000,2013,FALSE
Non-Hispanic White,60000,2013,FALSE
Non-Hispanic White,181000,2013,FALSE
Non-Hispanic White,71000,2013,FALSE
Non-Hispanic White,181000,2013,FALSE
Non-Hispanic White,176000,2013,FALSE
Non-Hispanic White,51000,2013,FALSE
Non-Hispanic White,4000,2013,FALSE
Non-Hispanic White,259000,2013,FALSE
Non-Hispanic White,163000,2013,FALSE
Non-Hispanic White,9000,2013,FALSE
Non-Hispanic White,1000,2013,FALSE
Non-Hispanic White,25000,2013,FALSE
Non-Hispanic White,64000,2013,FALSE
Non-Hispanic White,271000,2013,FALSE
Non-Hispanic White,90000,2013,FALSE
Non-Hispanic White,88000,2013,FALSE
Non-Hispanic White,7000,2013,FALSE
Non-Hispanic White,0.13,2013,FALSE
Non-Hispanic White,0.1,2013,FALSE
Non-Hispanic White,0.15,2013,FALSE
Non-Hispanic White,0.1,2013,FALSE
Non-Hispanic White,0.19,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.12,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.15,2013,FALSE
Non-Hispanic White,0.06,2013,FALSE
Non-Hispanic White,0.14,2013,FALSE
Non-Hispanic White,0.08,2013,FALSE
Non-Hispanic White,0.15,2013,FALSE
Non-Hispanic White,0.1,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.13,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.18,2013,FALSE
Non-Hispanic White,0.08,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,0.09,2013,FALSE
Non-Hispanic White,0.16,2013,FALSE
Non-Hispanic White,0.07,2013,FALSE
Non-Hispanic White,0.13,2013,FALSE
Non-Hispanic White,0.23,2013,FALSE
Non-Hispanic White,0.13,2013,FALSE
Non-Hispanic White,0.12,2013,FALSE
Non-Hispanic White,0.16,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.16,2013,FALSE
Non-Hispanic White,0.15,2013,FALSE
Non-Hispanic White,0.1,2013,FALSE
Non-Hispanic White,0.15,2013,FALSE
Non-Hispanic White,0.09,2013,FALSE
Non-Hispanic White,0.03,2013,FALSE
Non-Hispanic White,0.06,2013,FALSE
Non-Hispanic White,0.11,2013,FALSE
Non-Hispanic White,0.09,2013,FALSE
Non-Hispanic White,0.2,2013,FALSE
Non-Hispanic White,0.08,2013,FALSE
Non-Hispanic White,0.14,2013,FALSE
Non-Hispanic White,0.14,2013,FALSE
Non-Hispanic White,0.17,2013,FALSE
Non-Hispanic White,109000,2013,FALSE
Non-Hispanic White,5108000,2013,FALSE
Non-Hispanic White,3930000,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.07,2018,FALSE
Non-Hispanic White,0.13,2018,FALSE
Non-Hispanic White,0.1,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.17,2018,FALSE
Non-Hispanic White,0.07,2018,FALSE
Non-Hispanic White,0.08,2018,FALSE
Non-Hispanic White,0.06,2018,FALSE
Non-Hispanic White,0.03,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.12,2018,FALSE
Non-Hispanic White,0.1,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.13,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.1,2018,FALSE
Non-Hispanic White,0.2,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.06,2018,FALSE
Non-Hispanic White,0.06,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.06,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.08,2018,FALSE
Non-Hispanic White,0.13,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.07,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.12,2018,FALSE
Non-Hispanic White,0.06,2018,FALSE
Non-Hispanic White,0.15,2018,FALSE
Non-Hispanic White,0.14,2018,FALSE
Non-Hispanic White,0.12,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.1,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.15,2018,FALSE
Non-Hispanic White,0.08,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.07,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,81000,2018,FALSE
Non-Hispanic White,61000,2018,FALSE
Non-Hispanic White,6000,2018,FALSE
Non-Hispanic White,74000,2018,FALSE
Non-Hispanic White,207000,2018,FALSE
Non-Hispanic White,52000,2018,FALSE
Non-Hispanic White,7000,2018,FALSE
Non-Hispanic White,22000,2018,FALSE
Non-Hispanic White,201000,2018,FALSE
Non-Hispanic White,1000,2018,FALSE
Non-Hispanic White,121000,2018,FALSE
Non-Hispanic White,4000,2018,FALSE
Non-Hispanic White,35000,2018,FALSE
Non-Hispanic White,131000,2018,FALSE
Non-Hispanic White,136000,2018,FALSE
Non-Hispanic White,156000,2018,FALSE
Non-Hispanic White,46000,2018,FALSE
Non-Hispanic White,52000,2018,FALSE
Non-Hispanic White,77000,2018,FALSE
Non-Hispanic White,30000,2018,FALSE
Non-Hispanic White,46000,2018,FALSE
Non-Hispanic White,31000,2018,FALSE
Non-Hispanic White,196000,2018,FALSE
Non-Hispanic White,54000,2018,FALSE
Non-Hispanic White,46000,2018,FALSE
Non-Hispanic White,136000,2018,FALSE
Non-Hispanic White,23000,2018,FALSE
Non-Hispanic White,19000,2018,FALSE
Non-Hispanic White,20000,2018,FALSE
Non-Hispanic White,26000,2018,FALSE
Non-Hispanic White,61000,2018,FALSE
Non-Hispanic White,16000,2018,FALSE
Non-Hispanic White,227000,2018,FALSE
Non-Hispanic White,133000,2018,FALSE
Non-Hispanic White,246000,2018,FALSE
Non-Hispanic White,8000,2018,FALSE
Non-Hispanic White,75000,2018,FALSE
Non-Hispanic White,67000,2018,FALSE
Non-Hispanic White,173000,2018,FALSE
Non-Hispanic White,10000,2018,FALSE
Non-Hispanic White,67000,2018,FALSE
Non-Hispanic White,11000,2018,FALSE
Non-Hispanic White,148000,2018,FALSE
Non-Hispanic White,205000,2018,FALSE
Non-Hispanic White,44000,2018,FALSE
Non-Hispanic White,88000,2018,FALSE
Non-Hispanic White,12000,2018,FALSE
Non-Hispanic White,77000,2018,FALSE
Non-Hispanic White,S,2018,FALSE
Non-Hispanic White,S,2018,FALSE
Non-Hispanic White,12000,2018,FALSE
Non-Hispanic White,77000,2018,FALSE
Non-Hispanic White,74000,2018,FALSE
Non-Hispanic White,0.08,2018,FALSE
Non-Hispanic White,0.23,2018,FALSE
Non-Hispanic White,0.09,2018,FALSE
Non-Hispanic White,0.11,2018,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.23,2009,FALSE
Non-Hispanic White,105000,2009,FALSE
Non-Hispanic White,11000,2009,FALSE
Non-Hispanic White,112000,2009,FALSE
Non-Hispanic White,77000,2009,FALSE
Non-Hispanic White,14000,2009,FALSE
Non-Hispanic White,96000,2009,FALSE
Non-Hispanic White,59000,2009,FALSE
Non-Hispanic White,233000,2009,FALSE
Non-Hispanic White,176000,2009,FALSE
Non-Hispanic White,16000,2009,FALSE
Non-Hispanic White,77000,2009,FALSE
Non-Hispanic White,15000,2009,FALSE
Non-Hispanic White,223000,2009,FALSE
Non-Hispanic White,92000,2009,FALSE
Non-Hispanic White,85000,2009,FALSE
Non-Hispanic White,326000,2009,FALSE
Non-Hispanic White,161000,2009,FALSE
Non-Hispanic White,10000,2009,FALSE
Non-Hispanic White,259000,2009,FALSE
Non-Hispanic White,17000,2009,FALSE
Non-Hispanic White,22000,2009,FALSE
Non-Hispanic White,68000,2009,FALSE
Non-Hispanic White,27000,2009,FALSE
Non-Hispanic White,31000,2009,FALSE
Non-Hispanic White,28000,2009,FALSE
Non-Hispanic White,172000,2009,FALSE
Non-Hispanic White,62000,2009,FALSE
Non-Hispanic White,79000,2009,FALSE
Non-Hispanic White,251000,2009,FALSE
Non-Hispanic White,69000,2009,FALSE
Non-Hispanic White,36000,2009,FALSE
Non-Hispanic White,41000,2009,FALSE
Non-Hispanic White,71000,2009,FALSE
Non-Hispanic White,185000,2009,FALSE
Non-Hispanic White,61000,2009,FALSE
Non-Hispanic White,167000,2009,FALSE
Non-Hispanic White,76000,2009,FALSE
Non-Hispanic White,173000,2009,FALSE
Non-Hispanic White,46000,2009,FALSE
Non-Hispanic White,7000,2009,FALSE
Non-Hispanic White,144000,2009,FALSE
Non-Hispanic White,1000,2009,FALSE
Non-Hispanic White,250000,2009,FALSE
Non-Hispanic White,12000,2009,FALSE
Non-Hispanic White,58000,2009,FALSE
Non-Hispanic White,26000,2009,FALSE
Non-Hispanic White,244000,2009,FALSE
Non-Hispanic White,80000,2009,FALSE
Non-Hispanic White,85000,2009,FALSE
Non-Hispanic White,94000,2009,FALSE
Non-Hispanic White,9000,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.17,2009,FALSE
Non-Hispanic White,0.1,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.1,2009,FALSE
Non-Hispanic White,0.13,2009,FALSE
Non-Hispanic White,0.16,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.16,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.16,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,0.06,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.1,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.16,2009,FALSE
Non-Hispanic White,0.16,2009,FALSE
Non-Hispanic White,0.16,2009,FALSE
Non-Hispanic White,0.08,2009,FALSE
Non-Hispanic White,0.15,2009,FALSE
Non-Hispanic White,0.07,2009,FALSE
Non-Hispanic White,0.06,2009,FALSE
Non-Hispanic White,0.15,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,0.23,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,0.13,2009,FALSE
Non-Hispanic White,0.14,2009,FALSE
Non-Hispanic White,0.1,2009,FALSE
Non-Hispanic White,0.15,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,0.13,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.03,2009,FALSE
Non-Hispanic White,0.08,2009,FALSE
Non-Hispanic White,0.05,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.11,2009,FALSE
Non-Hispanic White,0.18,2009,FALSE
Non-Hispanic White,0.09,2009,FALSE
Non-Hispanic White,0.14,2009,FALSE
Non-Hispanic White,0.12,2009,FALSE
Non-Hispanic White,4840000,2009,FALSE
Non-Hispanic White,5103000,2010,FALSE
Non-Hispanic White,0.13,2010,FALSE
Non-Hispanic White,0.17,2010,FALSE
Non-Hispanic White,0.09,2010,FALSE
Non-Hispanic White,0.2,2010,FALSE
Non-Hispanic White,0.14,2010,FALSE
Non-Hispanic White,0.1,2010,FALSE
Non-Hispanic White,0.05,2010,FALSE
Non-Hispanic White,0.09,2010,FALSE
Non-Hispanic White,0.00499,2010,FALSE
Non-Hispanic White,0.1,2010,FALSE
Non-Hispanic White,0.14,2010,FALSE
Non-Hispanic White,0.12,2010,FALSE
Non-Hispanic White,0.14,2010,FALSE
Non-Hispanic White,0.15,2010,FALSE
Non-Hispanic White,0.1,2010,FALSE
Non-Hispanic White,0.16,2010,FALSE
Non-Hispanic White,0.12,2010,FALSE
Non-Hispanic White,0.13,2010,FALSE
Non-Hispanic White,0.23,2010,FALSE
Non-Hispanic White,0.14,2010,FALSE
Non-Hispanic White,0.16,2010,FALSE
Non-Hispanic White,0.07,2010,FALSE
Non-Hispanic White,0.07,2010,FALSE
Non-Hispanic White,0.16,2010,FALSE
Non-Hispanic White,0.09,2010,FALSE
Non-Hispanic White,0.18,2010,FALSE
Non-Hispanic White,0.16,2010,FALSE
Non-Hispanic White,0.17,2010,FALSE
Non-Hispanic White,0.11,2010,FALSE
Non-Hispanic White,0.11,2010,FALSE
Non-Hispanic White,0.09,2010,FALSE
Non-Hispanic White,0.07,2010,FALSE
Non-Hispanic White,0.14,2010,FALSE
Non-Hispanic White,0.12,2010,FALSE
Non-Hispanic White,0.14,2010,FALSE
Non-Hispanic White,0.17,2010,FALSE
Non-Hispanic White,0.11,2010,FALSE
Non-Hispanic White,0.18,2010,FALSE
Non-Hispanic White,0.13,2010,FALSE
Non-Hispanic White,0.16,2010,FALSE
Non-Hispanic White,0.15,2010,FALSE
Non-Hispanic White,0.1,2010,FALSE
Non-Hispanic White,0.11,2010,FALSE
Non-Hispanic White,0.11,2010,FALSE
Non-Hispanic White,0.19,2010,FALSE
Non-Hispanic White,0.11,2010,FALSE
Non-Hispanic White,0.16,2010,FALSE
Non-Hispanic White,0.1,2010,FALSE
Non-Hispanic White,0.12,2010,FALSE
Non-Hispanic White,9000,2010,FALSE
Non-Hispanic White,115000,2010,FALSE
Non-Hispanic White,90000,2010,FALSE
Non-Hispanic White,94000,2010,FALSE
Non-Hispanic White,248000,2010,FALSE
Non-Hispanic White,26000,2010,FALSE
Non-Hispanic White,66000,2010,FALSE
Non-Hispanic White,11000,2010,FALSE
Non-Hispanic White,258000,2010,FALSE
Non-Hispanic White,<500,2010,FALSE
Non-Hispanic White,156000,2010,FALSE
Non-Hispanic White,4000,2010,FALSE
Non-Hispanic White,49000,2010,FALSE
Non-Hispanic White,164000,2010,FALSE
Non-Hispanic White,71000,2010,FALSE
Non-Hispanic White,192000,2010,FALSE
Non-Hispanic White,61000,2010,FALSE
Non-Hispanic White,185000,2010,FALSE
Non-Hispanic White,78000,2010,FALSE
Non-Hispanic White,41000,2010,FALSE
Non-Hispanic White,39000,2010,FALSE
Non-Hispanic White,68000,2010,FALSE
Non-Hispanic White,258000,2010,FALSE
Non-Hispanic White,81000,2010,FALSE
Non-Hispanic White,67000,2010,FALSE
Non-Hispanic White,168000,2010,FALSE
Non-Hispanic White,30000,2010,FALSE
Non-Hispanic White,37000,2010,FALSE
Non-Hispanic White,29000,2010,FALSE
Non-Hispanic White,73000,2010,FALSE
Non-Hispanic White,22000,2010,FALSE
Non-Hispanic White,19000,2010,FALSE
Non-Hispanic White,265000,2010,FALSE
Non-Hispanic White,14000,2010,FALSE
Non-Hispanic White,173000,2010,FALSE
Non-Hispanic White,347000,2010,FALSE
Non-Hispanic White,91000,2010,FALSE
Non-Hispanic White,92000,2010,FALSE
Non-Hispanic White,246000,2010,FALSE
Non-Hispanic White,14000,2010,FALSE
Non-Hispanic White,86000,2010,FALSE
Non-Hispanic White,16000,2010,FALSE
Non-Hispanic White,193000,2010,FALSE
Non-Hispanic White,244000,2010,FALSE
Non-Hispanic White,71000,2010,FALSE
Non-Hispanic White,100000,2010,FALSE
Non-Hispanic White,18000,2010,FALSE
Non-Hispanic White,82000,2010,FALSE
Non-Hispanic White,112000,2010,FALSE
Non-Hispanic White,12000,2010,FALSE
Non-Hispanic White,118000,2010,FALSE
Non-Hispanic White,0.24,2010,FALSE
Non-Hispanic White,0.12,2010,FALSE
Non-Hispanic White,0.12,2010,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.24,2015,FALSE
Non-Hispanic White,89000,2015,FALSE
Non-Hispanic White,13000,2015,FALSE
Non-Hispanic White,S,2015,FALSE
Non-Hispanic White,S,2015,FALSE
Non-Hispanic White,81000,2015,FALSE
Non-Hispanic White,102000,2015,FALSE
Non-Hispanic White,13000,2015,FALSE
Non-Hispanic White,101000,2015,FALSE
Non-Hispanic White,63000,2015,FALSE
Non-Hispanic White,223000,2015,FALSE
Non-Hispanic White,175000,2015,FALSE
Non-Hispanic White,11000,2015,FALSE
Non-Hispanic White,77000,2015,FALSE
Non-Hispanic White,220000,2015,FALSE
Non-Hispanic White,16000,2015,FALSE
Non-Hispanic White,81000,2015,FALSE
Non-Hispanic White,275000,2015,FALSE
Non-Hispanic White,80000,2015,FALSE
Non-Hispanic White,164000,2015,FALSE
Non-Hispanic White,12000,2015,FALSE
Non-Hispanic White,272000,2015,FALSE
Non-Hispanic White,17000,2015,FALSE
Non-Hispanic White,21000,2015,FALSE
Non-Hispanic White,28000,2015,FALSE
Non-Hispanic White,76000,2015,FALSE
Non-Hispanic White,32000,2015,FALSE
Non-Hispanic White,27000,2015,FALSE
Non-Hispanic White,152000,2015,FALSE
Non-Hispanic White,59000,2015,FALSE
Non-Hispanic White,65000,2015,FALSE
Non-Hispanic White,63000,2015,FALSE
Non-Hispanic White,224000,2015,FALSE
Non-Hispanic White,36000,2015,FALSE
Non-Hispanic White,38000,2015,FALSE
Non-Hispanic White,84000,2015,FALSE
Non-Hispanic White,53000,2015,FALSE
Non-Hispanic White,176000,2015,FALSE
Non-Hispanic White,166000,2015,FALSE
Non-Hispanic White,60000,2015,FALSE
Non-Hispanic White,151000,2015,FALSE
Non-Hispanic White,47000,2015,FALSE
Non-Hispanic White,5000,2015,FALSE
Non-Hispanic White,144000,2015,FALSE
Non-Hispanic White,251000,2015,FALSE
Non-Hispanic White,9000,2015,FALSE
Non-Hispanic White,1000,2015,FALSE
Non-Hispanic White,55000,2015,FALSE
Non-Hispanic White,24000,2015,FALSE
Non-Hispanic White,82000,2015,FALSE
Non-Hispanic White,241000,2015,FALSE
Non-Hispanic White,80000,2015,FALSE
Non-Hispanic White,102000,2015,FALSE
Non-Hispanic White,8000,2015,FALSE
Non-Hispanic White,0.11,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,0.09,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.18,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.13,2015,FALSE
Non-Hispanic White,0.09,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,0.16,2015,FALSE
Non-Hispanic White,0.09,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.14,2015,FALSE
Non-Hispanic White,0.14,2015,FALSE
Non-Hispanic White,0.14,2015,FALSE
Non-Hispanic White,0.08,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,0.16,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.07,2015,FALSE
Non-Hispanic White,0.17,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.07,2015,FALSE
Non-Hispanic White,0.07,2015,FALSE
Non-Hispanic White,0.16,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.22,2015,FALSE
Non-Hispanic White,0.11,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.15,2015,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,0.13,2015,FALSE
Non-Hispanic White,0.14,2015,FALSE
Non-Hispanic White,0.03,2015,FALSE
Non-Hispanic White,0.09,2015,FALSE
Non-Hispanic White,0.08,2015,FALSE
Non-Hispanic White,0.06,2015,FALSE
Non-Hispanic White,0.1,2015,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,0.19,2015,FALSE
Non-Hispanic White,0.16,2015,FALSE
Non-Hispanic White,0.09,2015,FALSE
Non-Hispanic White,0.12,2015,FALSE
Non-Hispanic White,4645000,2015,FALSE
Non-Hispanic White,5225000,2011,FALSE
Non-Hispanic White,0.14,2011,FALSE
Non-Hispanic White,0.16,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.09,2011,FALSE
Non-Hispanic White,0.2,2011,FALSE
Non-Hispanic White,0.1,2011,FALSE
Non-Hispanic White,0.1,2011,FALSE
Non-Hispanic White,0.06,2011,FALSE
Non-Hispanic White,0.00499,2011,FALSE
Non-Hispanic White,0.09,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.14,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.11,2011,FALSE
Non-Hispanic White,0.17,2011,FALSE
Non-Hispanic White,0.13,2011,FALSE
Non-Hispanic White,0.24,2011,FALSE
Non-Hispanic White,0.12,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.17,2011,FALSE
Non-Hispanic White,0.07,2011,FALSE
Non-Hispanic White,0.08,2011,FALSE
Non-Hispanic White,0.17,2011,FALSE
Non-Hispanic White,0.09,2011,FALSE
Non-Hispanic White,0.16,2011,FALSE
Non-Hispanic White,0.17,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.14,2011,FALSE
Non-Hispanic White,0.11,2011,FALSE
Non-Hispanic White,0.11,2011,FALSE
Non-Hispanic White,0.07,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.13,2011,FALSE
Non-Hispanic White,0.09,2011,FALSE
Non-Hispanic White,0.15,2011,FALSE
Non-Hispanic White,0.18,2011,FALSE
Non-Hispanic White,0.19,2011,FALSE
Non-Hispanic White,0.16,2011,FALSE
Non-Hispanic White,0.12,2011,FALSE
Non-Hispanic White,0.17,2011,FALSE
Non-Hispanic White,0.12,2011,FALSE
Non-Hispanic White,0.1,2011,FALSE
Non-Hispanic White,0.11,2011,FALSE
Non-Hispanic White,0.2,2011,FALSE
Non-Hispanic White,0.11,2011,FALSE
Non-Hispanic White,0.14,2011,FALSE
Non-Hispanic White,0.09,2011,FALSE
Non-Hispanic White,0.12,2011,FALSE
Non-Hispanic White,9000,2011,FALSE
Non-Hispanic White,106000,2011,FALSE
Non-Hispanic White,91000,2011,FALSE
Non-Hispanic White,102000,2011,FALSE
Non-Hispanic White,254000,2011,FALSE
Non-Hispanic White,27000,2011,FALSE
Non-Hispanic White,70000,2011,FALSE
Non-Hispanic White,10000,2011,FALSE
Non-Hispanic White,263000,2011,FALSE
Non-Hispanic White,<500,2011,FALSE
Non-Hispanic White,168000,2011,FALSE
Non-Hispanic White,6000,2011,FALSE
Non-Hispanic White,49000,2011,FALSE
Non-Hispanic White,183000,2011,FALSE
Non-Hispanic White,73000,2011,FALSE
Non-Hispanic White,191000,2011,FALSE
Non-Hispanic White,58000,2011,FALSE
Non-Hispanic White,193000,2011,FALSE
Non-Hispanic White,86000,2011,FALSE
Non-Hispanic White,42000,2011,FALSE
Non-Hispanic White,41000,2011,FALSE
Non-Hispanic White,79000,2011,FALSE
Non-Hispanic White,84000,2011,FALSE
Non-Hispanic White,267000,2011,FALSE
Non-Hispanic White,57000,2011,FALSE
Non-Hispanic White,176000,2011,FALSE
